Date,Value
2007/12/18,807.4000 
2007/12/19,805.4000 
2007/12/20,803.2000 
2007/12/21,815.4000 
2007/12/24,816.5000 
2007/12/26,829.5000 
2007/12/27,831.8000 
2007/12/28,842.7000 
2007/12/31,838.0000 
2008/1/2,860.0000 
2008/1/3,869.1000 
2008/1/4,865.7000 
2008/1/7,862.0000 
2008/1/8,880.3000 
2008/1/9,881.7000 
2008/1/10,893.6000 
2008/1/11,897.7000 
2008/1/14,903.4000 
2008/1/15,902.6000 
2008/1/16,882.0000 
2008/1/17,880.5000 
2008/1/18,881.7000 
2008/1/22,890.3000 
2008/1/23,883.1000 
2008/1/24,905.8000 
2008/1/25,910.7000 
2008/1/28,927.1000 
2008/1/29,925.1000 
2008/1/30,926.3000 
2008/1/31,928.0000 
2008/2/1,913.5000 
2008/2/4,909.4000 
2008/2/5,890.3000 
2008/2/6,905.0000 
2008/2/7,910.0000 
2008/2/8,922.3000 
2008/2/11,926.7000 
2008/2/12,911.1000 
2008/2/13,910.2000 
2008/2/14,910.8000 
2008/2/15,906.1000 
2008/2/19,929.8000 
2008/2/20,937.8000 
2008/2/21,949.2000 
2008/2/22,947.8000 
2008/2/25,940.5000 
2008/2/26,948.9000 
2008/2/27,961.0000 
2008/2/28,967.5000 
2008/2/29,975.0000 
2008/3/3,984.2000 
2008/3/4,966.3000 
2008/3/5,988.5000 
2008/3/6,977.1000 
2008/3/7,974.2000 
2008/3/10,971.8000 
2008/3/11,976.0000 
2008/3/12,980.5000 
2008/3/13,993.8000 
2008/3/14,999.5000 
2008/3/17,1002.6000 
2008/3/18,1004.3000 
2008/3/19,945.3000 
2008/3/20,920.0000 
2008/3/24,918.7000 
2008/3/25,935.0000 
2008/3/26,949.2000 
2008/3/27,948.8000 
2008/3/28,936.5000 
2008/3/31,921.5000 
2008/4/1,887.8000 
2008/4/2,900.2000 
2008/4/3,909.6000 
2008/4/4,913.2000 
2008/4/7,926.8000 
2008/4/8,918.0000 
2008/4/9,937.5000 
2008/4/10,931.8000 
2008/4/11,927.0000 
2008/4/14,928.7000 
2008/4/15,932.0000 
2008/4/16,948.3000 
2008/4/17,942.9000 
2008/4/18,915.2000 
2008/4/21,917.6000 
2008/4/22,925.2000 
2008/4/23,909.0000 
2008/4/24,889.4000 
2008/4/25,889.7000 
2008/4/28,895.5000 
2008/4/29,876.8000 
2008/4/30,865.1000 
2008/5/1,850.9000 
2008/5/2,858.0000 
2008/5/5,874.1000 
2008/5/6,877.7000 
2008/5/7,871.2000 
2008/5/8,882.1000 
2008/5/9,885.8000 
2008/5/12,884.9000 
2008/5/13,869.6000 
2008/5/14,866.5000 
2008/5/15,880.0000 
2008/5/16,899.9000 
2008/5/19,905.8000 
2008/5/20,920.2000 
2008/5/21,928.6000 
2008/5/22,918.3000 
2008/5/23,925.8000 
2008/5/26,929.0000 
2008/5/27,907.9000 
2008/5/28,900.5000 
2008/5/29,881.7000 
2008/5/30,891.5000 
2008/6/2,897.0000 
2008/6/3,885.5000 
2008/6/4,883.8000 
2008/6/5,875.5000 
2008/6/6,899.0000 
2008/6/9,898.1000 
2008/6/10,871.2000 
2008/6/11,882.9000 
2008/6/12,872.0000 
2008/6/13,873.1000 
2008/6/16,886.3000 
2008/6/17,886.9000 
2008/6/18,893.5000 
2008/6/19,904.2000 
2008/6/20,903.7000 
2008/6/23,887.2000 
2008/6/24,891.6000 
2008/6/25,882.3000 
2008/6/26,915.1000 
2008/6/27,931.3000 
2008/6/30,928.3000 
2008/7/1,944.5000 
2008/7/2,946.5000 
2008/7/3,933.6000 
2008/7/4,935.7000 
2008/7/7,928.8000 
2008/7/8,923.3000 
2008/7/9,928.6000 
2008/7/10,942.0000 
2008/7/11,960.6000 
2008/7/14,973.7000 
2008/7/15,978.7000 
2008/7/16,962.7000 
2008/7/17,970.7000 
2008/7/18,958.0000 
2008/7/21,963.7000 
2008/7/22,948.5000 
2008/7/23,922.8000 
2008/7/24,922.3000 
2008/7/25,926.8000 
2008/7/28,927.7000 
2008/7/29,916.5000 
2008/7/30,912.3000 
2008/7/31,922.7000 
2008/8/1,917.5000 
2008/8/4,907.9000 
2008/8/5,886.1000 
2008/8/6,883.0000 
2008/8/7,877.9000 
2008/8/8,864.8000 
2008/8/11,828.3000 
2008/8/12,814.6000 
2008/8/13,831.5000 
2008/8/14,814.5000 
2008/8/15,792.1000 
2008/8/18,805.7000 
2008/8/19,816.8000 
2008/8/20,816.3000 
2008/8/21,839.0000 
2008/8/22,833.5000 
2008/8/25,825.7000 
2008/8/26,828.1000 
2008/8/27,834.0000 
2008/8/28,837.2000 
2008/8/29,835.2000 
2008/9/2,810.5000 
2008/9/3,808.2000 
2008/9/4,803.2000 
2008/9/5,802.8000 
2008/9/8,802.5000 
2008/9/9,792.0000 
2008/9/10,762.5000 
2008/9/11,745.5000 
2008/9/12,764.5000 
2008/9/15,787.0000 
2008/9/16,780.5000 
2008/9/17,850.5000 
2008/9/18,897.0000 
2008/9/19,864.7000 
2008/9/22,909.0000 
2008/9/23,891.2000 
2008/9/24,895.0000 
2008/9/25,882.0000 
2008/9/26,888.5000 
2008/9/29,894.4000 
2008/9/30,880.8000 
2008/10/1,887.3000 
2008/10/2,844.3000 
2008/10/3,833.2000 
2008/10/6,866.2000 
2008/10/7,882.0000 
2008/10/8,906.5000 
2008/10/9,886.5000 
2008/10/10,859.0000 
2008/10/13,842.5000 
2008/10/14,839.5000 
2008/10/15,839.0000 
2008/10/16,804.5000 
2008/10/17,787.7000 
2008/10/20,790.0000 
2008/10/21,768.0000 
2008/10/22,735.2000 
2008/10/23,714.7000 
2008/10/24,730.3000 
2008/10/27,742.9000 
2008/10/28,740.5000 
2008/10/29,754.0000 
2008/10/30,738.5000 
2008/10/31,718.2000 
2008/11/3,726.8000 
2008/11/4,757.3000 
2008/11/5,742.4000 
2008/11/6,732.2000 
2008/11/7,734.2000 
2008/11/10,746.5000 
2008/11/11,732.8000 
2008/11/12,718.3000 
2008/11/13,705.0000 
2008/11/14,742.5000 
2008/11/17,742.0000 
2008/11/18,732.7000 
2008/11/19,736.0000 
2008/11/20,748.7000 
2008/11/21,791.8000 
2008/11/24,819.5000 
2008/11/25,818.5000 
2008/11/26,808.5000 
2008/11/28,819.0000 
2008/12/1,776.8000 
2008/12/2,783.3000 
2008/12/3,770.5000 
2008/12/4,765.5000 
2008/12/5,752.2000 
2008/12/8,769.3000 
2008/12/9,774.2000 
2008/12/10,808.8000 
2008/12/11,826.6000 
2008/12/12,820.5000 
2008/12/15,836.5000 
2008/12/16,842.7000 
2008/12/17,868.5000 
2008/12/18,860.6000 
2008/12/19,837.4000 
2008/12/22,847.2000 
2008/12/23,838.1000 
2008/12/24,848.0000 
2008/12/26,871.2000 
2008/12/29,875.3000 
2008/12/30,870.0000 
2008/12/31,884.3000 
2009/1/2,879.5000 
2009/1/5,857.8000 
2009/1/6,866.0000 
2009/1/7,841.7000 
2009/1/8,854.5000 
2009/1/9,855.0000 
2009/1/12,821.0000 
2009/1/13,820.7000 
2009/1/14,808.8000 
2009/1/15,807.3000 
2009/1/16,839.9000 
2009/1/19,855.2000 
2009/1/21,850.1000 
2009/1/22,858.8000 
2009/1/23,895.8000 
2009/1/26,908.8000 
2009/1/27,899.5000 
2009/1/28,888.2000 
2009/1/29,906.5000 
2009/1/30,928.4000 
2009/2/2,907.2000 
2009/2/3,892.5000 
2009/2/4,902.2000 
2009/2/5,914.2000 
2009/2/6,914.3000 
2009/2/9,892.8000 
2009/2/10,914.2000 
2009/2/11,944.5000 
2009/2/12,949.2000 
2009/2/13,942.2000 
2009/2/16,967.5000 
2009/2/18,978.2000 
2009/2/19,976.5000 
2009/2/20,1002.2000 
2009/2/23,995.0000 
2009/2/24,969.5000 
2009/2/25,966.2000 
2009/2/26,942.6000 
2009/2/27,942.5000 
2009/3/2,940.0000 
2009/3/3,913.6000 
2009/3/4,906.7000 
2009/3/5,927.8000 
2009/3/6,942.7000 
2009/3/9,918.0000 
2009/3/10,895.9000 
2009/3/11,910.7000 
2009/3/12,924.0000 
2009/3/13,930.1000 
2009/3/16,922.0000 
2009/3/17,916.8000 
2009/3/18,889.1000 
2009/3/19,958.8000 
2009/3/20,956.2000 
2009/3/23,952.5000 
2009/3/24,923.8000 
2009/3/25,935.8000 
2009/3/26,940.0000 
2009/3/27,923.2000 
2009/3/30,917.7000 
2009/3/31,925.0000 
